"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.255185301E1,2.604635954E0,-2.400398254E-3,-8.679056168E-1
5.255685301E1,2.230628967E0,1.191139221E-2,-7.225341797E-1
5.256185301E1,1.857823849E0,3.540807962E-2,-6.742134094E-1
5.256685301E1,1.484955788E0,2.478891611E-2,-7.496490479E-1
5.257185301E1,1.178565025E0,2.665632963E-2,-9.292402267E-1
5.257685301E1,9.578814507E-1,4.592704773E-2,-1.169984818E0
5.258185301E1,7.399901152E-1,5.021858215E-2,-1.406012535E0
5.258685301E1,5.764622688E-1,8.997488022E-2,-1.755426407E0
5.259185301E1,4.549001157E-1,1.584171057E-1,-2.139717102E0
5.259685301E1,3.754476011E-1,1.831055880E-1,-2.580664635E0
5.260185301E1,3.730290830E-1,2.265533805E-1,-3.020473957E0
5.260685301E1,3.916198015E-1,2.712560296E-1,-3.474021912E0
5.261185301E1,3.932310343E-1,2.874242067E-1,-3.926412582E0
5.261685301E1,4.305608869E-1,3.033477068E-1,-4.400762081E0
5.262185301E1,4.713037610E-1,2.770909071E-1,-4.870820999E0
5.262685301E1,4.959229827E-1,2.941305041E-1,-5.273203373E0
5.263185301E1,5.748558044E-1,3.181457520E-1,-5.610630035E0
5.263685301E1,6.720607281E-1,3.598136902E-1,-5.897301674E0
5.264185301E1,8.094814420E-1,3.910818100E-1,-6.173421383E0
5.264685301E1,9.466532469E-1,3.888734579E-1,-6.373158932E0
5.265185301E1,1.032550454E0,4.126549959E-1,-6.521792412E0
5.265685301E1,1.073573112E0,4.028688669E-1,-6.615463734E0
5.266185301E1,1.085015535E0,3.705161810E-1,-6.698385239E0
5.266685301E1,1.103981256E0,3.169773817E-1,-6.772165298E0
5.267185301E1,1.087830663E0,2.896356583E-1,-6.809684753E0
5.267685301E1,1.010307312E0,2.834311724E-1,-6.759606838E0
5.268185301E1,9.648055434E-1,2.477469444E-1,-6.707777977E0
5.268685301E1,8.995802402E-1,1.791546345E-1,-6.626271248E0
5.269185301E1,8.023934960E-1,1.066300869E-1,-6.585968494E0
5.269685301E1,7.226786613E-1,7.264053822E-2,-6.524527550E0
5.270185301E1,6.898115277E-1,2.731859684E-2,-6.489594460E0
5.270685301E1,6.220483184E-1,2.448070049E-2,-6.376676559E0
5.271185301E1,5.554904938E-1,-1.343607903E-3,-6.277445316E0
5.271685301E1,5.014953017E-1,-3.841197491E-2,-6.203825474E0
5.272185301E1,4.703227282E-1,-5.804288387E-2,-6.123250961E0
5.272685301E1,4.408229291E-1,-8.280706406E-2,-6.014965534E0
5.273185301E1,4.061282277E-1,-6.500399113E-2,-5.822747231E0
5.273685301E1,3.858147562E-1,-2.544832230E-2,-5.644717693E0
5.274185301E1,3.807213604E-1,-7.310867310E-3,-5.511166096E0
5.274685301E1,3.124002218E-1,8.269190788E-3,-5.326236725E0
5.275185301E1,2.376209497E-1,3.046369553E-2,-5.106445312E0
5.275685301E1,2.224842608E-1,5.844628811E-2,-4.890145779E0
5.276185301E1,1.947609782E-1,6.521606445E-2,-4.685533524E0
5.276685301E1,1.125665009E-1,5.400109291E-2,-4.390088081E0
5.277185301E1,2.199321985E-2,5.832374096E-2,-4.002532959E0
5.277685301E1,-5.510164797E-2,8.084678650E-2,-3.579433918E0
5.278185301E1,-1.021475196E-1,6.091535091E-2,-3.105625153E0
5.278685301E1,-1.381380111E-1,5.413794518E-2,-2.712867260E0
5.279185301E1,-1.510163844E-1,7.082533836E-2,-2.374904633E0
5.279685301E1,-1.289415658E-1,1.785025597E-1,-2.081777573E0
5.280185301E1,-2.746185660E-1,1.062200069E-1,-1.777171612E0
5.280685301E1,-6.395141035E-2,-2.004718781E-2,-1.265377045E0
5.281185301E1,9.799310565E-2,1.404643059E-3,-7.412433624E-1
5.281685301E1,1.917367578E-1,1.967978477E-2,-2.018718719E-1
5.282185301E1,3.085224032E-1,-9.422302246E-3,3.641204834E-1
5.282685301E1,4.988427162E-1,-8.756005764E-2,8.827066422E-1
5.283185301E1,6.828605533E-1,-1.706084013E-1,1.324591637E0
5.283685301E1,7.713727951E-1,-2.317991257E-1,1.804913521E0
5.284185301E1,7.966073751E-1,-2.779057026E-1,2.276736259E0
5.284685301E1,8.695046902E-1,-3.505082130E-1,2.742437363E0
5.285185301E1,9.877614975E-1,-3.901641369E-1,3.124213219E0
5.285685301E1,1.072733164E0,-3.779230118E-1,3.384182930E0
5.286185301E1,1.095393181E0,-3.295290470E-1,3.497688293E0
5.286685301E1,1.077464700E0,-2.410528660E-1,3.547122955E0
5.287185301E1,9.750651121E-1,-1.233537197E-1,3.628795624E0
5.287685301E1,7.648264170E-1,3.560769558E-2,3.697346687E0
5.288185301E1,5.201760530E-1,1.603223085E-1,3.741079330E0
5.288685301E1,1.977006197E-1,2.634980679E-1,3.773608208E0
5.289185301E1,-2.079411596E-1,3.761271238E-1,3.891484261E0
5.289685301E1,-6.381715536E-1,5.117471218E-1,4.119919777E0
5.290185301E1,-9.980353117E-1,5.624067783E-1,4.388934135E0
5.290685301E1,-1.295451641E0,5.733025074E-1,4.696727753E0
5.291185301E1,-1.552326441E0,5.135097504E-1,5.134564400E0
5.291685301E1,-1.763424397E0,4.113872051E-1,5.765165329E0
5.292185301E1,-1.892914653E0,2.757636309E-1,6.486351013E0
5.292685301E1,-1.971930742E0,9.368658066E-2,7.323328972E0
5.293185301E1,-2.019823313E0,-1.280555725E-1,8.228724480E0
5.293685301E1,-1.983701348E0,-3.754695058E-1,9.153710365E0
5.294185301E1,-1.906001091E0,-6.085164547E-1,9.963147163E0
5.294685301E1,-1.783419013E0,-7.727320790E-1,1.060032845E1
5.295185301E1,-1.631451607E0,-8.833920956E-1,1.096825981E1
5.295685301E1,-1.391106248E0,-8.818785548E-1,1.103345394E1
5.296185301E1,-1.059592724E0,-8.155212998E-1,1.093566227E1
5.296685301E1,-6.495299339E-1,-7.660148740E-1,1.069019222E1
5.297185301E1,-2.124415040E-1,-6.779214144E-1,1.017892838E1
5.297685301E1,1.586524248E-1,-5.517639518E-1,9.442173958E0
5.298185301E1,3.755093217E-1,-4.165290594E-1,8.673379898E0
5.298685301E1,5.068860650E-1,-2.878207564E-1,7.902394295E0
5.299185301E1,5.561068654E-1,-1.551519036E-1,7.097849846E0
5.299685301E1,5.518685579E-1,-1.078546047E-2,6.305295944E0
5.300185301E1,4.670763612E-1,7.668572664E-2,5.468670845E0
5.300685301E1,3.444497585E-1,1.108276844E-1,4.722686768E0
5.301185301E1,1.619136333E-1,1.297098398E-1,4.041419983E0
5.301685301E1,-3.995221853E-2,1.148680449E-1,3.427560806E0
5.302185301E1,-2.418978214E-1,1.034458876E-1,2.956630707E0
5.302685301E1,-4.007253051E-1,8.644133806E-2,2.507758141E0
5.303185301E1,-5.552855134E-1,5.005979538E-2,2.083798409E0
5.303685301E1,-6.841408014E-1,2.874761820E-2,1.667338371E0
5.304185301E1,-8.219880462E-1,1.251029968E-2,1.195760727E0
5.304685301E1,-9.337362051E-1,-8.705377579E-3,7.109689713E-1
5.305185301E1,-1.013159871E0,-3.923833370E-2,2.710847855E-1
5.305685301E1,-1.072005987E0,-5.664253235E-2,-1.628971100E-1
5.306185301E1,-1.120037317E0,-4.428386688E-2,-5.306720734E-1
5.306685301E1,-1.196979761E0,-5.782914162E-2,-8.279590607E-1
5.307185301E1,-1.251465797E0,-9.147989750E-2,-1.099670410E0
5.307685301E1,-1.345468044E0,-1.454002261E-1,-1.319086075E0
5.308185301E1,-1.431364298E0,-1.947703362E-1,-1.503361702E0
5.308685301E1,-1.490091205E0,-2.323767543E-1,-1.640921593E0
5.309185301E1,-1.517385721E0,-2.298435271E-1,-1.779376030E0
5.309685301E1,-1.565973282E0,-2.065287232E-1,-1.993978500E0
5.310185301E1,-1.585039377E0,-2.019450665E-1,-2.259975433E0
5.310685301E1,-1.554347277E0,-1.745707393E-1,-2.575571060E0
5.311185301E1,-1.513783932E0,-1.231221557E-1,-2.956400394E0
5.311685301E1,-1.473588943E0,-8.759862185E-2,-3.307146072E0
5.312185301E1,-1.439957619E0,-4.026859999E-2,-3.668076515E0
5.312685301E1,-1.401773930E0,-7.922053337E-4,-4.005989075E0
5.313185301E1,-1.354798555E0,1.606076956E-2,-4.319462299E0
5.313685301E1,-1.297824502E0,4.964947701E-2,-4.591607094E0
5.314185301E1,-1.226062536E0,9.003841877E-2,-4.810266972E0
5.314685301E1,-1.128548503E0,1.176697612E-1,-5.020175934E0
5.315185301E1,-1.061499476E0,1.313452125E-1,-5.164954185E0
5.315685301E1,-9.831776619E-1,1.309037805E-1,-5.283722878E0
5.316185301E1,-8.669539690E-1,1.432411075E-1,-5.367032528E0
5.316685301E1,-7.479475737E-1,1.406235695E-1,-5.406104088E0
5.317185301E1,-6.839376688E-1,1.460781097E-1,-5.395493031E0
5.317685301E1,-6.435749531E-1,1.409983635E-1,-5.385107517E0
5.318185301E1,-6.336076856E-1,1.656935811E-1,-5.428566933E0
5.318685301E1,-6.134645939E-1,1.605511308E-1,-5.523014069E0
5.319185301E1,-6.311155558E-1,1.435584426E-1,-5.620111465E0
5.319685301E1,-6.813447475E-1,1.069492102E-1,-5.642673492E0
5.320185301E1,-6.937644482E-1,9.200119972E-2,-5.581472874E0
5.320685301E1,-6.879208088E-1,7.954984903E-2,-5.523223400E0
5.321185301E1,-6.404879093E-1,6.873065233E-2,-5.489537716E0
5.321685301E1,-5.567772388E-1,3.673613071E-2,-5.411575794E0
5.322185301E1,-4.593482316E-1,1.439774036E-2,-5.323818684E0
5.322685301E1,-3.956238031E-1,1.984655857E-2,-5.252916813E0
5.323185301E1,-3.846664727E-1,3.881537914E-2,-5.192164421E0
5.323685301E1,-3.942374289E-1,1.938951015E-2,-5.129966259E0
5.324185301E1,-3.116072416E-1,-2.978706360E-2,-5.131593704E0
5.324685301E1,-1.750317216E-1,-7.234847546E-2,-5.119487286E0
5.325185301E1,-3.863859177E-2,-1.120464206E-1,-5.107782364E0
5.325685301E1,1.446946263E-1,-1.559490561E-1,-5.000097752E0
5.326185301E1,2.245990038E-1,-1.401355267E-1,-4.875793934E0
5.326685301E1,1.683884263E-1,-1.212878227E-1,-4.778464794E0
5.327185301E1,9.218710661E-2,-1.174615622E-1,-4.736045837E0
5.327685301E1,5.818474293E-2,-1.618160009E-1,-4.772644997E0
5.328185301E1,1.051693559E-1,-2.493086457E-1,-4.783977509E0
5.328685301E1,1.863791943E-1,-3.467096090E-1,-4.695630550E0
5.329185301E1,2.555093169E-1,-3.693664670E-1,-4.465249062E0
5.329685301E1,1.673399806E-1,-3.856331110E-1,-4.169380188E0
5.330185301E1,6.662100554E-2,-4.601662755E-1,-3.797924042E0
5.330685301E1,-9.003341198E-2,-5.934892893E-1,-3.401307106E0
5.331185301E1,-3.593597710E-1,-7.481942177E-1,-2.925817490E0
5.331685301E1,-6.801264882E-1,-9.467711449E-1,-2.335454941E0
5.332185301E1,-8.741616607E-1,-1.094962239E0,-1.724548340E0
5.332685301E1,-9.660245180E-1,-1.203894138E0,-1.158713341E0
5.333185301E1,-1.024798512E0,-1.282757998E0,-6.836509705E-1
5.333685301E1,-9.610308409E-1,-1.319555283E0,-2.325744629E-1
5.334185301E1,-8.519082069E-1,-1.356627703E0,1.369094849E-1
5.334685301E1,-7.324453592E-1,-1.384767294E0,4.911298752E-1
5.335185301E1,-6.043601036E-1,-1.391359210E0,9.011440277E-1
5.335685301E1,-4.139417410E-1,-1.313382626E0,1.362514496E0
5.336185301E1,-2.438699603E-1,-1.263381839E0,1.922605515E0
5.336685301E1,-5.974549055E-2,-1.206899405E0,2.538163185E0
5.337185301E1,5.435311794E-2,-1.130906701E0,3.129950523E0
5.337685301E1,6.314015388E-2,-1.033682942E0,3.680449486E0
5.338185301E1,5.922794342E-3,-9.044392705E-1,4.103005409E0
5.338685301E1,2.023589611E-2,-8.638311625E-1,4.410980225E0
5.339185301E1,-3.463375568E-2,-7.758054137E-1,4.645909309E0
5.339685301E1,-1.158051491E-1,-6.666567922E-1,4.774997711E0
5.340185301E1,-1.971638203E-1,-5.344020128E-1,4.806075096E0
5.340685301E1,-3.273746967E-1,-4.246769547E-1,4.778459549E0
5.341185301E1,-3.990541101E-1,-3.027554750E-1,4.673406601E0
5.341685301E1,-4.155312777E-1,-2.315583229E-1,4.573140144E0
5.342185301E1,-4.000369906E-1,-1.728933454E-1,4.495461464E0
5.342685301E1,-4.092712998E-1,-1.671919525E-1,4.416386604E0
5.343185301E1,-4.022262096E-1,-2.643218637E-1,4.364521027E0
5.343685301E1,-3.632460237E-1,-3.107564151E-1,4.383926392E0
5.344185301E1,-4.397742748E-1,-3.062116504E-1,4.580663681E0
5.344685301E1,-4.363687634E-1,-3.589259088E-1,4.858470917E0
5.345185301E1,-4.229122996E-1,-4.648878276E-1,5.334646225E0
5.345685301E1,-4.212986827E-1,-5.680396557E-1,5.982228279E0
5.346185301E1,-3.916767836E-1,-6.397566795E-1,6.651290894E0
5.346685301E1,-3.985997438E-1,-7.247276902E-1,7.258435249E0
5.347185301E1,-4.496111274E-1,-8.774502277E-1,7.855432510E0
5.347685301E1,-5.709316730E-1,-1.025575638E0,8.369170189E0
5.348185301E1,-7.363388538E-1,-1.164623618E0,8.762996674E0
5.348685301E1,-9.712913036E-1,-1.289019346E0,8.969827652E0
5.349185301E1,-1.186359644E0,-1.388871193E0,8.912824631E0
5.349685301E1,-1.406271338E0,-1.429394245E0,8.578758240E0
5.350185301E1,-1.596103668E0,-1.399936199E0,8.141229630E0
5.350685301E1,-1.651343584E0,-1.315244317E0,7.642776489E0
5.351185301E1,-1.552881956E0,-1.245655537E0,7.195959091E0
5.351685301E1,-1.375905037E0,-1.051266193E0,6.772978783E0
5.352185301E1,-1.034654021E0,-9.379794598E-1,6.365706444E0
5.352685301E1,-5.366314054E-1,-8.684874773E-1,5.968843460E0
5.353185301E1,2.746486664E-2,-7.921167016E-1,5.512042999E0
5.353685301E1,6.557623148E-1,-6.888976097E-1,4.963057518E0
5.354185301E1,1.290777326E0,-5.481815338E-1,4.311877251E0
5.354685301E1,1.834391952E0,-4.398845732E-1,3.622459412E0
5.355185301E1,2.297290325E0,-3.517314792E-1,2.904932022E0
5.355685301E1,2.702631474E0,-2.612143755E-1,2.243052483E0
5.356185301E1,2.934604645E0,-1.527633965E-1,1.638896942E0
5.356685301E1,3.050144672E0,-7.111552358E-2,1.076623917E0
5.357185301E1,3.061288357E0,-7.258683443E-3,5.688810349E-1
5.357685301E1,2.946319103E0,3.533338010E-2,1.403770447E-1
5.358185301E1,2.745507717E0,6.078727543E-2,-2.104930878E-1
5.358685301E1,2.493971825E0,5.588105321E-2,-4.999799728E-1
5.359185301E1,2.195207834E0,4.322969913E-2,-7.278833389E-1
5.359685301E1,1.775084496E0,1.063394547E-1,-9.323940277E-1
5.360185301E1,1.353281260E0,9.189063311E-2,-1.090411186E0
5.360685301E1,9.734895229E-1,1.004167199E-1,-1.231318474E0
5.361185301E1,5.123826265E-1,1.109016538E-1,-1.402596474E0
5.361685301E1,1.009944677E-1,9.753060341E-2,-1.579190254E0
5.362185301E1,-2.331971526E-1,6.346112490E-2,-1.754463196E0
5.362685301E1,-5.285814404E-1,6.777936220E-2,-1.994386196E0
5.363185301E1,-7.591998577E-1,9.718966484E-2,-2.291859627E0
5.363685301E1,-9.421280026E-1,1.013700962E-1,-2.684414864E0
5.364185301E1,-1.108685017E0,9.935367107E-2,-3.089137077E0
5.364685301E1,-1.241959095E0,1.105104685E-1,-3.468839645E0
5.365185301E1,-1.271813393E0,1.164449155E-1,-3.823619366E0
5.365685301E1,-1.282027721E0,1.380987167E-1,-4.140736580E0
5.366185301E1,-1.247628808E0,1.487919390E-1,-4.438389778E0
5.366685301E1,-1.150566101E0,1.498641372E-1,-4.718733788E0
5.367185301E1,-1.052792072E0,1.612803638E-1,-4.919695854E0
5.367685301E1,-9.292201400E-1,1.681489050E-1,-4.998151779E0
5.368185301E1,-7.501062155E-1,2.078438401E-1,-5.016548634E0
5.368685301E1,-5.288119912E-1,2.260410488E-1,-5.004814148E0
5.369185301E1,-2.762248516E-1,2.187771201E-1,-5.030336380E0
5.369685301E1,-3.751721978E-2,2.200380564E-1,-5.013133526E0
5.370185301E1,1.628561616E-1,2.623168230E-1,-4.974884033E0
5.370685301E1,3.127142489E-1,2.984429002E-1,-4.911672592E0
5.371185301E1,4.457367659E-1,3.512868285E-1,-4.909512997E0
5.371685301E1,5.463414192E-1,3.566992283E-1,-4.953536987E0
5.372185301E1,6.029734015E-1,3.614265919E-1,-5.029049397E0
5.372685301E1,6.214667559E-1,3.670444489E-1,-5.090834618E0
5.373185301E1,6.201542020E-1,3.951523304E-1,-5.130062580E0
5.373685301E1,6.083536744E-1,4.203029871E-1,-5.191884995E0
5.374185301E1,5.836987495E-1,4.215453863E-1,-5.254879475E0
5.374685301E1,6.060305834E-1,4.127087593E-1,-5.263693333E0
5.375185301E1,6.313611269E-1,4.198230505E-1,-5.276053429E0
5.375685301E1,7.151420116E-1,4.363659024E-1,-5.291216373E0
5.376185301E1,7.815292478E-1,4.613566399E-1,-5.305665493E0
5.376685301E1,8.770813942E-1,4.794702530E-1,-5.347317696E0
5.377185301E1,9.814692140E-1,5.020027161E-1,-5.460615635E0
5.377685301E1,1.033838034E0,4.923423529E-1,-5.507293701E0
5.378185301E1,1.074198723E0,4.966793060E-1,-5.471121788E0
5.378685301E1,1.150310159E0,5.023581982E-1,-5.372882366E0
5.379185301E1,1.249038696E0,5.270416737E-1,-5.321641922E0
5.379685301E1,1.341010809E0,5.912703276E-1,-5.315268517E0
5.380185301E1,1.409416080E0,6.523681879E-1,-5.363794804E0
5.380685301E1,1.389616370E0,7.016245127E-1,-5.408052444E0
5.381185301E1,1.323940039E0,7.371654510E-1,-5.398076057E0
5.381685301E1,1.233959913E0,7.808080912E-1,-5.349644661E0
5.382185301E1,1.091766238E0,8.220311403E-1,-5.276748180E0
5.382685301E1,8.873184919E-1,8.274993896E-1,-5.142436028E0
5.383185301E1,6.982783675E-1,7.967580557E-1,-4.900841713E0
5.383685301E1,5.009348989E-1,7.701489925E-1,-4.549837589E0
5.384185301E1,3.260613978E-1,7.347204685E-1,-4.109075546E0
5.384685301E1,1.807062626E-1,7.017952204E-1,-3.595841885E0
5.385185301E1,1.455258131E-1,6.442948580E-1,-3.106979847E0
5.385685301E1,1.289413273E-1,6.001783609E-1,-2.566166401E0
5.386185301E1,1.241179705E-1,5.645595789E-1,-1.935523033E0
5.386685301E1,1.570444703E-1,5.604778528E-1,-1.215725899E0
5.387185301E1,2.343918234E-1,5.126769543E-1,-4.788570404E-1
5.387685301E1,3.191625476E-1,5.025359392E-1,2.233266830E-1
5.388185301E1,4.486811757E-1,4.922871590E-1,8.517255783E-1
5.388685301E1,6.227215528E-1,4.679312706E-1,1.396646500E0
5.389185301E1,7.767246962E-1,4.442448616E-1,1.910059929E0
5.389685301E1,8.551518917E-1,4.414340258E-1,2.481437683E0
5.390185301E1,8.450042605E-1,4.492425919E-1,3.177391052E0
5.390685301E1,8.070508242E-1,4.799890518E-1,3.924077034E0
5.391185301E1,7.454267144E-1,5.067540407E-1,4.650356293E0
5.391685301E1,6.597943902E-1,5.271265507E-1,5.206491470E0
5.392185301E1,6.311523318E-1,5.704138279E-1,5.624452591E0
5.392685301E1,6.084296107E-1,6.541367769E-1,5.866298676E0
5.393185301E1,5.533760786E-1,7.870270014E-1,5.936420441E0
5.393685301E1,4.707332551E-1,9.170523882E-1,5.813965797E0
5.394185301E1,3.059623241E-1,1.020682573E0,5.556603432E0
5.394685301E1,8.150088787E-2,1.153952599E0,5.272310257E0
5.395185301E1,-6.200595200E-2,1.291387796E0,5.147710800E0
5.395685301E1,-1.551320553E-1,1.365752459E0,5.092390060E0
5.396185301E1,-2.624102831E-1,1.354836941E0,5.081756592E0
5.396685301E1,-3.820836544E-1,1.303484917E0,5.154602051E0
5.397185301E1,-4.434827864E-1,1.239127398E0,5.313812256E0
5.397685301E1,-4.662227929E-1,1.099550962E0,5.596991539E0
5.398185301E1,-4.586339593E-1,8.930217624E-1,5.976670265E0
5.398685301E1,-4.807645082E-1,6.266804338E-1,6.395145416E0
5.399185301E1,-5.975457430E-1,3.709345460E-1,6.871953964E0
5.399685301E1,-7.359244227E-1,1.604649425E-1,7.457762718E0
5.400185301E1,-9.022950530E-1,-3.065580130E-2,8.051846504E0
5.400685301E1,-9.929193854E-1,-2.399783432E-1,8.518578529E0
5.401185301E1,-9.406312704E-1,-4.878059924E-1,8.881605148E0
5.401685301E1,-8.036916852E-1,-6.819184422E-1,9.209280968E0
5.402185301E1,-7.106972933E-1,-7.611732483E-1,9.401901245E0
5.402685301E1,-6.477750540E-1,-8.208193779E-1,9.471863747E0
5.403185301E1,-5.529608727E-1,-8.761889935E-1,9.318425179E0
5.403685301E1,-4.220982194E-1,-9.071210623E-1,8.998774529E0
5.404185301E1,-3.183138967E-1,-9.209015369E-1,8.530101776E0
5.404685301E1,-2.426788807E-1,-8.907397389E-1,7.948571205E0
5.405185301E1,-1.539458036E-1,-8.495153189E-1,7.326706886E0
5.405685301E1,-4.915577173E-2,-8.208737969E-1,6.730215073E0
5.406185301E1,6.786340475E-2,-7.810764909E-1,6.174051285E0
5.406685301E1,1.536626816E-1,-7.500379086E-1,5.614855766E0
5.407185301E1,2.553834617E-1,-7.245379686E-1,5.118741989E0
5.407685301E1,3.138329685E-1,-6.908727288E-1,4.543927193E0
5.408185301E1,3.220708966E-1,-6.884326935E-1,3.918277740E0
5.408685301E1,2.777394354E-1,-6.981576681E-1,3.313373566E0
5.409185301E1,1.532204151E-1,-7.011005878E-1,2.729165077E0
5.409685301E1,7.024705410E-3,-6.973046064E-1,2.141271591E0
5.410185301E1,-1.291394830E-1,-7.166510820E-1,1.594176292E0
5.410685301E1,-2.657429576E-1,-7.357659340E-1,1.082388878E0
5.411185301E1,-3.951880932E-1,-7.422168255E-1,6.219053268E-1
5.411685301E1,-5.044435263E-1,-7.290838957E-1,1.345968246E-1
5.412185301E1,-6.079648137E-1,-7.264550924E-1,-3.309078217E-1
5.412685301E1,-7.179157138E-1,-7.404933572E-1,-7.713241577E-1
5.413185301E1,-8.094729781E-1,-7.572547197E-1,-1.181140900E0
5.413685301E1,-8.543493748E-1,-7.530723810E-1,-1.579969406E0
5.414185301E1,-8.936553597E-1,-7.713553905E-1,-1.968242645E0
5.414685301E1,-9.500523806E-1,-7.568975687E-1,-2.350228310E0
5.415185301E1,-9.747548103E-1,-7.722532749E-1,-2.734135151E0
5.415685301E1,-1.000828147E0,-7.814960480E-1,-3.111204147E0
5.416185301E1,-1.021848559E0,-7.780975103E-1,-3.474966049E0
5.416685301E1,-1.066635013E0,-7.975641489E-1,-3.878596306E0
5.417185301E1,-1.100726366E0,-7.795496583E-1,-4.288904667E0
5.417685301E1,-1.112090588E0,-7.861531377E-1,-4.720725536E0
5.418185301E1,-1.118154168E0,-7.830719948E-1,-5.157593250E0
5.418685301E1,-1.147869468E0,-7.639359236E-1,-5.573153973E0
5.419185301E1,-1.145154357E0,-7.440122366E-1,-5.983942032E0
5.419685301E1,-1.125824332E0,-7.153390646E-1,-6.317876816E0
5.420185301E1,-1.106951118E0,-6.830782294E-1,-6.634002686E0
5.420685301E1,-1.108052969E0,-6.429948211E-1,-6.916169167E0
5.421185301E1,-1.106227517E0,-5.823025107E-1,-7.155133247E0
5.421685301E1,-1.158487916E0,-5.206672549E-1,-7.374117851E0
5.422185301E1,-1.233385921E0,-4.768389463E-1,-7.586059093E0
5.422685301E1,-1.285756826E0,-4.137399197E-1,-7.779985905E0
5.423185301E1,-1.276698828E0,-3.448569775E-1,-7.944086075E0
5.423685301E1,-1.173342586E0,-3.392531872E-1,-8.009728432E0
5.424185301E1,-1.007317901E0,-2.825604677E-1,-8.010592461E0
5.424685301E1,-8.301900029E-1,-2.195767164E-1,-7.915937901E0
5.425185301E1,-6.861464381E-1,-1.860119104E-1,-7.790999413E0
5.425685301E1,-5.655206442E-1,-1.694848537E-1,-7.616105080E0
5.426185301E1,-4.615672231E-1,-1.854186058E-1,-7.336355209E0
5.426685301E1,-4.525918365E-1,-2.488040924E-1,-6.840321541E0
5.427185301E1,-4.851282537E-1,-2.972455025E-1,-6.243272781E0
5.427685301E1,-5.463857055E-1,-3.268520832E-1,-5.685110569E0
5.428185301E1,-5.561665893E-1,-3.336608410E-1,-5.219283104E0
5.428685301E1,-5.216987133E-1,-3.440042734E-1,-4.856953144E0
5.429185301E1,-5.509898663E-1,-3.758031130E-1,-4.611031532E0
5.429685301E1,-6.117470860E-1,-3.872113228E-1,-4.482766151E0
5.430185301E1,-7.032895088E-1,-3.802614808E-1,-4.432273388E0
5.430685301E1,-7.844925523E-1,-4.034990072E-1,-4.383011341E0
5.431185301E1,-8.470985889E-1,-4.797605276E-1,-4.308555603E0
5.431685301E1,-8.356832862E-1,-5.925918818E-1,-4.157175541E0
5.432185301E1,-7.706009746E-1,-6.724963188E-1,-4.027421951E0
5.432685301E1,-6.837552786E-1,-7.091789246E-1,-3.890667915E0
5.433185301E1,-6.426822543E-1,-7.006861567E-1,-3.754672527E0
5.433685301E1,-6.388896108E-1,-6.994848251E-1,-3.598298073E0
5.434185301E1,-6.065198183E-1,-7.088000774E-1,-3.462804794E0
5.434685301E1,-6.180562377E-1,-7.297831178E-1,-3.312306404E0
5.435185301E1,-6.538643241E-1,-7.250687480E-1,-3.135768890E0
5.435685301E1,-6.836202741E-1,-6.976054907E-1,-2.924413204E0
5.436185301E1,-6.859316826E-1,-6.685163379E-1,-2.693762302E0
5.436685301E1,-6.792941093E-1,-6.480720639E-1,-2.435636520E0
5.437185301E1,-5.962680578E-1,-6.285957098E-1,-2.165806770E0
